t,Sol_x,Sol_y,Sol_z,Mercurio_x,Mercurio_y,Mercurio_z,Venus_x,Venus_y,Venus_z,Tierra_x,Tierra_y,Tierra_z,Marte_x,Marte_y,Marte_z,Jupiter_x,Jupiter_y,Jupiter_z,Saturno_x,Saturno_y,Saturno_z,Urano_x,Urano_y,Urano_z,Neptuno_x,Neptuno_y,Neptuno_z
7.2576e+06,6.95766e+06,943637,0,5.77575e+10,-6.55004e+09,0,-7.87421e+10,7.28591e+10,0,1.64223e+10,1.47429e+11,0,1.62951e+11,1.57907e+11,0,7.72746e+11,9.41161e+10,0,1.4318e+12,7.02259e+10,0,2.87203e+12,4.93493e+10,0,4.49488e+12,3.94083e+10,0
7.344e+06,7.11549e+06,971987,0,5.79341e+10,-2.46691e+09,0,-8.08064e+10,7.06115e+10,0,1.38409e+10,1.47691e+11,0,1.61481e+11,1.59391e+11,0,7.72608e+11,9.52309e+10,0,1.43176e+12,7.10612e+10,0,2.87202e+12,4.99367e+10,0,4.49488e+12,3.98774e+10,0
7.4304e+06,7.27492e+06,1.00081e+06,0,5.78165e+10,1.62877e+09,0,-8.28059e+10,6.83073e+10,0,1.12553e+10,1.47909e+11,0,1.59997e+11,1.60862e+11,0,7.72468e+11,9.63455e+10,0,1.43172e+12,7.18966e+10,0,2.87201e+12,5.05241e+10,0,4.49488e+12,4.03465e+10,0
7.5168e+06,7.43595e+06,1.03011e+06,0,5.74028e+10,5.71611e+09,0,-8.47391e+10,6.59485e+10,0,8.66625e+09,1.48082e+11,0,1.585e+11,1.62319e+11,0,7.72326e+11,9.74599e+10,0,1.43168e+12,7.27319e+10,0,2.872e+12,5.11116e+10,0,4.49487e+12,4.08157e+10,0
7.6032e+06,7.59856e+06,1.05988e+06,0,5.66929e+10,9.77395e+09,0,-8.66045e+10,6.35369e+10,0,6.0746e+09,1.4821e+11,0,1.56989e+11,1.63762e+11,0,7.72183e+11,9.85741e+10,0,1.43163e+12,7.35672e+10,0,2.87199e+12,5.1699e+10,0,4.49487e+12,4.12848e+10,0
7.6896e+06,7.76276e+06,1.09013e+06,0,5.56881e+10,1.37809e+10,0,-8.84007e+10,6.10746e+10,0,3.4811e+09,1.48293e+11,0,1.55464e+11,1.65191e+11,0,7.72038e+11,9.9688e+10,0,1.43159e+12,7.44024e+10,0,2.87198e+12,5.22864e+10,0,4.49486e+12,4.17539e+10,0
7.776e+06,7.92853e+06,1.12086e+06,0,5.43911e+10,1.77156e+10,0,-9.01264e+10,5.85635e+10,0,8.86553e+08,1.48331e+11,0,1.53927e+11,1.66606e+11,0,7.71891e+11,1.00802e+11,0,1.43155e+12,7.52376e+10,0,2.87197e+12,5.28738e+10,0,4.49486e+12,4.22231e+10,0
7.8624e+06,8.09587e+06,1.15206e+06,0,5.28062e+10,2.15565e+10,0,-9.17801e+10,5.60057e+10,0,-1.70826e+09,1.48324e+11,0,1.52377e+11,1.68007e+11,0,7.71743e+11,1.01915e+11,0,1.4315e+12,7.60728e+10,0,2.87196e+12,5.34612e+10,0,4.49485e+12,4.26922e+10,0
7.9488e+06,8.26477e+06,1.18375e+06,0,5.09394e+10,2.52824e+10,0,-9.33608e+10,5.34033e+10,0,-4.30255e+09,1.48272e+11,0,1.50813e+11,1.69394e+11,0,7.71593e+11,1.03029e+11,0,1.43146e+12,7.6908e+10,0,2.87195e+12,5.40487e+10,0,4.49485e+12,4.31613e+10,0
8.0352e+06,8.43523e+06,1.21592e+06,0,4.87983e+10,2.8872e+10,0,-9.48671e+10,5.07583e+10,0,-6.89553e+09,1.48175e+11,0,1.49237e+11,1.70766e+11,0,7.71442e+11,1.04142e+11,0,1.43141e+12,7.77432e+10,0,2.87194e+12,5.46361e+10,0,4.49485e+12,4.36305e+10,0
8.1216e+06,8.60724e+06,1.24857e+06,0,4.63919e+10,3.23047e+10,0,-9.6298e+10,4.80731e+10,0,-9.48642e+09,1.48033e+11,0,1.47648e+11,1.72124e+11,0,7.71289e+11,1.05255e+11,0,1.43137e+12,7.85783e+10,0,2.87193e+12,5.52235e+10,0,4.49484e+12,4.40996e+10,0
8.208e+06,8.78078e+06,1.28169e+06,0,4.37312e+10,3.55603e+10,0,-9.76524e+10,4.53496e+10,0,-1.20744e+10,1.47846e+11,0,1.46047e+11,1.73467e+11,0,7.71134e+11,1.06367e+11,0,1.43132e+12,7.94134e+10,0,2.87191e+12,5.58109e+10,0,4.49484e+12,4.45687e+10,0
8.2944e+06,8.95587e+06,1.3153e+06,0,4.08286e+10,3.86191e+10,0,-9.89294e+10,4.25902e+10,0,-1.46588e+10,1.47614e+11,0,1.44433e+11,1.74796e+11,0,7.70978e+11,1.0748e+11,0,1.43128e+12,8.02485e+10,0,2.8719e+12,5.63983e+10,0,4.49483e+12,4.50378e+10,0
8.3808e+06,9.13247e+06,1.34939e+06,0,3.76982e+10,4.14624e+10,0,-1.00128e+11,3.97971e+10,0,-1.72386e+10,1.47337e+11,0,1.42807e+11,1.7611e+11,0,7.7082e+11,1.08592e+11,0,1.43123e+12,8.10835e+10,0,2.87189e+12,5.69857e+10,0,4.49483e+12,4.5507e+10,0
8.4672e+06,9.3106e+06,1.38396e+06,0,3.43555e+10,4.40722e+10,0,-1.01247e+11,3.69724e+10,0,-1.98133e+10,1.47016e+11,0,1.41169e+11,1.77408e+11,0,7.7066e+11,1.09704e+11,0,1.43118e+12,8.19186e+10,0,2.87188e+12,5.75731e+10,0,4.49482e+12,4.59761e+10,0
8.5536e+06,9.49024e+06,1.41901e+06,0,3.08179e+10,4.64318e+10,0,-1.02286e+11,3.41185e+10,0,-2.23819e+10,1.4665e+11,0,1.39518e+11,1.78692e+11,0,7.70499e+11,1.10816e+11,0,1.43113e+12,8.27535e+10,0,2.87187e+12,5.81605e+10,0,4.49482e+12,4.64452e+10,0
8.64e+06,9.67138e+06,1.45454e+06,0,2.71039e+10,4.85257e+10,0,-1.03245e+11,3.12377e+10,0,-2.49438e+10,1.4624e+11,0,1.37856e+11,1.7996e+11,0,7.70336e+11,1.11927e+11,0,1.43108e+12,8.35885e+10,0,2.87186e+12,5.87479e+10,0,4.49481e+12,4.69144e+10,0
8.7264e+06,9.85402e+06,1.49055e+06,0,2.32336e+10,5.03396e+10,0,-1.04122e+11,2.83322e+10,0,-2.7498e+10,1.45785e+11,0,1.36183e+11,1.81214e+11,0,7.70172e+11,1.13039e+11,0,1.43104e+12,8.44234e+10,0,2.87184e+12,5.93353e+10,0,4.49481e+12,4.73835e+10,0
8.8128e+06,1.00381e+07,1.52703e+06,0,1.92283e+10,5.18609e+10,0,-1.04917e+11,2.54044e+10,0,-3.00439e+10,1.45286e+11,0,1.34497e+11,1.82451e+11,0,7.70006e+11,1.1415e+11,0,1.43099e+12,8.52584e+10,0,2.87183e+12,5.99227e+10,0,4.4948e+12,4.78526e+10,0
8.8992e+06,1.02238e+07,1.56399e+06,0,1.51105e+10,5.30786e+10,0,-1.05629e+11,2.24566e+10,0,-3.25808e+10,1.44743e+11,0,1.32801e+11,1.83674e+11,0,7.69838e+11,1.15261e+11,0,1.43094e+12,8.60932e+10,0,2.87182e+12,6.05101e+10,0,4.4948e+12,4.83217e+10,0
8.9856e+06,1.04108e+07,1.60141e+06,0,1.09038e+10,5.39835e+10,0,-1.06258e+11,1.94911e+10,0,-3.51077e+10,1.44156e+11,0,1.31092e+11,1.8488e+11,0,7.69669e+11,1.16371e+11,0,1.43089e+12,8.69281e+10,0,2.87181e+12,6.10975e+10,0,4.49479e+12,4.87909e+10,0
9.072e+06,1.05994e+07,1.63931e+06,0,6.63238e+09,5.45683e+10,0,-1.06804e+11,1.65104e+10,0,-3.76239e+10,1.43526e+11,0,1.29373e+11,1.86071e+11,0,7.69498e+11,1.17482e+11,0,1.43084e+12,8.77629e+10,0,2.87179e+12,6.16849e+10,0,4.49479e+12,4.926e+10,0
9.1584e+06,1.07894e+07,1.67767e+06,0,2.32151e+09,5.48277e+10,0,-1.07266e+11,1.35167e+10,0,-4.01288e+10,1.42852e+11,0,1.27643e+11,1.87246e+11,0,7.69325e+11,1.18592e+11,0,1.43078e+12,8.85977e+10,0,2.87178e+12,6.22723e+10,0,4.49478e+12,4.97291e+10,0
9.2448e+06,1.09809e+07,1.71649e+06,0,-2.00321e+09,5.47585e+10,0,-1.07644e+11,1.05124e+10,0,-4.26215e+10,1.42134e+11,0,1.25902e+11,1.88405e+11,0,7.69151e+11,1.19702e+11,0,1.43073e+12,8.94325e+10,0,2.87177e+12,6.28596e+10,0,4.49478e+12,5.01982e+10,0
9.3312e+06,1.11738e+07,1.75578e+06,0,-6.31579e+09,5.43597e+10,0,-1.07938e+11,7.49988e+09,0,-4.51013e+10,1.41374e+11,0,1.2415e+11,1.89548e+11,0,7.68976e+11,1.20811e+11,0,1.43068e+12,9.02672e+10,0,2.87175e+12,6.3447e+10,0,4.49477e+12,5.06673e+10,0
9.4176e+06,1.13681e+07,1.79551e+06,0,-1.05901e+10,5.36324e+10,0,-1.08147e+11,4.4815e+09,0,-4.75674e+10,1.4057e+11,0,1.22388e+11,1.90675e+11,0,7.68798e+11,1.21921e+11,0,1.43063e+12,9.11019e+10,0,2.87174e+12,6.40344e+10,0,4.49477e+12,5.11365e+10,0
9.504e+06,1.15639e+07,1.83569e+06,0,-1.48002e+10,5.25801e+10,0,-1.08272e+11,1.45963e+09,0,-5.0019e+10,1.39725e+11,0,1.20615e+11,1.91786e+11,0,7.68619e+11,1.2303e+11,0,1.43057e+12,9.19366e+10,0,2.87173e+12,6.46218e+10,0,4.49476e+12,5.16056e+10,0
9.5904e+06,1.1761e+07,1.87632e+06,0,-1.89203e+10,5.12082e+10,0,-1.08313e+11,-1.56338e+09,0,-5.24556e+10,1.38836e+11,0,1.18832e+11,1.9288e+11,0,7.68439e+11,1.24138e+11,0,1.43052e+12,9.27712e+10,0,2.87171e+12,6.52091e+10,0,4.49475e+12,5.20747e+10,0
9.6768e+06,1.19596e+07,1.91739e+06,0,-2.29252e+10,4.95247e+10,0,-1.08269e+11,-4.58517e+09,0,-5.48762e+10,1.37906e+11,0,1.17039e+11,1.93958e+11,0,7.68257e+11,1.25247e+11,0,1.43047e+12,9.36058e+10,0,2.8717e+12,6.57965e+10,0,4.49475e+12,5.25438e+10,0
9.7632e+06,1.21596e+07,1.95888e+06,0,-2.67903e+10,4.75395e+10,0,-1.08141e+11,-7.60339e+09,0,-5.72802e+10,1.36934e+11,0,1.15236e+11,1.9502e+11,0,7.68073e+11,1.26355e+11,0,1.43041e+12,9.44404e+10,0,2.87169e+12,6.63839e+10,0,4.49474e+12,5.30129e+10,0
9.8496e+06,1.23611e+07,2.00081e+06,0,-3.04921e+10,4.52647e+10,0,-1.07929e+11,-1.06157e+10,0,-5.96668e+10,1.3592e+11,0,1.13423e+11,1.96064e+11,0,7.67888e+11,1.27463e+11,0,1.43036e+12,9.5275e+10,0,2.87167e+12,6.69712e+10,0,4.49474e+12,5.34821e+10,0
9.936e+06,1.25639e+07,2.04315e+06,0,-3.40082e+10,4.27142e+10,0,-1.07633e+11,-1.36198e+10,0,-6.20354e+10,1.34866e+11,0,1.116e+11,1.97092e+11,0,7.67701e+11,1.28571e+11,0,1.4303e+12,9.61095e+10,0,2.87166e+12,6.75586e+10,0,4.49473e+12,5.39512e+10,0
1.00224e+07,1.27681e+07,2.0859e+06,0,-3.73173e+10,3.99039e+10,0,-1.07253e+11,-1.66133e+10,0,-6.43852e+10,1.3377e+11,0,1.09768e+11,1.98104e+11,0,7.67512e+11,1.29679e+11,0,1.43025e+12,9.6944e+10,0,2.87165e+12,6.8146e+10,0,4.49473e+12,5.44203e+10,0
1.01088e+07,1.29737e+07,2.12907e+06,0,-4.03998e+10,3.68513e+10,0,-1.06791e+11,-1.95939e+10,0,-6.67155e+10,1.32634e+11,0,1.07926e+11,1.99098e+11,0,7.67322e+11,1.30786e+11,0,1.43019e+12,9.77784e+10,0,2.87163e+12,6.87333e+10,0,4.49472e+12,5.48894e+10,0
1.01952e+07,1.31806e+07,2.17262e+06,0,-4.32376e+10,3.35757e+10,0,-1.06246e+11,-2.25594e+10,0,-6.90256e+10,1.31458e+11,0,1.06076e+11,2.00075e+11,0,7.6713e+11,1.31893e+11,0,1.43013e+12,9.86128e+10,0,2.87162e+12,6.93207e+10,0,4.49472e+12,5.53585e+10,0
1.02816e+07,1.3389e+07,2.21657e+06,0,-4.58144e+10,3.00975e+10,0,-1.05619e+11,-2.55075e+10,0,-7.13148e+10,1.30242e+11,0,1.04216e+11,2.01036e+11,0,7.66936e+11,1.33e+11,0,1.43007e+12,9.94472e+10,0,2.8716e+12,6.9908e+10,0,4.49471e+12,5.58277e+10,0
1.0368e+07,1.35987e+07,2.2609e+06,0,-4.81159e+10,2.64385e+10,0,-1.0491e+11,-2.84358e+10,0,-7.35825e+10,1.28987e+11,0,1.02347e+11,2.01979e+11,0,7.66741e+11,1.34106e+11,0,1.43002e+12,1.00282e+11,0,2.87159e+12,7.04954e+10,0,4.4947e+12,5.62968e+10,0
1.04544e+07,1.38098e+07,2.3056e+06,0,-5.01295e+10,2.26213e+10,0,-1.0412e+11,-3.13423e+10,0,-7.58279e+10,1.27692e+11,0,1.0047e+11,2.02905e+11,0,7.66545e+11,1.35212e+11,0,1.42996e+12,1.01116e+11,0,2.87157e+12,7.10827e+10,0,4.4947e+12,5.67659e+10,0
1.05408e+07,1.40223e+07,2.35067e+06,0,-5.18448e+10,1.86696e+10,0,-1.0325e+11,-3.42246e+10,0,-7.80503e+10,1.2636e+11,0,9.8584e+10,2.03814e+11,0,7.66346e+11,1.36318e+11,0,1.4299e+12,1.0195e+11,0,2.87156e+12,7.167e+10,0,4.49469e+12,5.7235e+10,0
1.06272e+07,1.42361e+07,2.3961e+06,0,-5.32533e+10,1.46074e+10,0,-1.02301e+11,-3.70805e+10,0,-8.02492e+10,1.24988e+11,0,9.66897e+10,2.04705e+11,0,7.66147e+11,1.37423e+11,0,1.42984e+12,1.02784e+11,0,2.87155e+12,7.22574e+10,0,4.49469e+12,5.77041e+10,0
1.07136e+07,1.44513e+07,2.44187e+06,0,-5.43487e+10,1.04594e+10,0,-1.01273e+11,-3.9908e+10,0,-8.24238e+10,1.2358e+11,0,9.47871e+10,2.05579e+11,0,7.65945e+11,1.38529e+11,0,1.42978e+12,1.03619e+11,0,2.87153e+12,7.28447e+10,0,4.49468e+12,5.81732e+10,0
1.08e+07,1.46679e+07,2.48799e+06,0,-5.51268e+10,6.25038e+09,0,-1.00168e+11,-4.27049e+10,0,-8.45735e+10,1.22133e+11,0,9.28764e+10,2.06435e+11,0,7.65742e+11,1.39634e+11,0,1.42972e+12,1.04453e+11,0,2.87152e+12,7.3432e+10,0,4.49467e+12,5.86423e+10,0
1.08864e+07,1.48858e+07,2.53444e+06,0,-5.55854e+10,2.00514e+09,0,-9.89854e+10,-4.5469e+10,0,-8.66976e+10,1.2065e+11,0,9.09578e+10,2.07273e+11,0,7.65537e+11,1.40738e+11,0,1.42966e+12,1.05287e+11,0,2.8715e+12,7.40194e+10,0,4.49467e+12,5.91115e+10,0
1.09728e+07,1.51051e+07,2.58121e+06,0,-5.57242e+10,-2.25161e+09,0,-9.77272e+10,-4.81983e+10,0,-8.87956e+10,1.19131e+11,0,8.90315e+10,2.08094e+11,0,7.65331e+11,1.41843e+11,0,1.4296e+12,1.06121e+11,0,2.87148e+12,7.46067e+10,0,4.49466e+12,5.95806e+10,0
1.10592e+07,1.53257e+07,2.6283e+06,0,-5.55451e+10,-6.4955e+09,0,-9.63942e+10,-5.08907e+10,0,-9.08667e+10,1.17575e+11,0,8.70975e+10,2.08897e+11,0,7.65123e+11,1.42947e+11,0,1.42953e+12,1.06955e+11,0,2.87147e+12,7.5194e+10,0,4.49465e+12,6.00497e+10,0
1.11456e+07,1.55478e+07,2.6757e+06,0,-5.50516e+10,-1.07026e+10,0,-9.49875e+10,-5.35442e+10,0,-9.29105e+10,1.15984e+11,0,8.51561e+10,2.09683e+11,0,7.64914e+11,1.44051e+11,0,1.42947e+12,1.07789e+11,0,2.87145e+12,7.57813e+10,0,4.49465e+12,6.05188e+10,0
1.1232e+07,1.57712e+07,2.72339e+06,0,-5.42492e+10,-1.48497e+10,0,-9.35083e+10,-5.61568e+10,0,-9.49261e+10,1.14358e+11,0,8.32074e+10,2.1045e+11,0,7.64702e+11,1.45154e+11,0,1.42941e+12,1.08623e+11,0,2.87144e+12,7.63686e+10,0,4.49464e+12,6.09879e+10,0
1.13184e+07,1.59959e+07,2.77138e+06,0,-5.3145e+10,-1.89142e+10,0,-9.19577e+10,-5.87265e+10,0,-9.69132e+10,1.12698e+11,0,8.12516e+10,2.11199e+11,0,7.6449e+11,1.46257e+11,0,1.42935e+12,1.09457e+11,0,2.87142e+12,7.6956e+10,0,4.49464e+12,6.1457e+10,0
1.14048e+07,1.62221e+07,2.81966e+06,0,-5.17478e+10,-2.28744e+10,0,-9.03371e+10,-6.12515e+10,0,-9.8871e+10,1.11003e+11,0,7.92889e+10,2.11931e+11,0,7.64275e+11,1.4736e+11,0,1.42928e+12,1.10291e+11,0,2.87141e+12,7.75433e+10,0,4.49463e+12,6.19261e+10,0
1.14912e+07,1.64496e+07,2.86821e+06,0,-5.00677e+10,-2.67096e+10,0,-8.86476e+10,-6.37299e+10,0,-1.00799e+11,1.09276e+11,0,7.73194e+10,2.12644e+11,0,7.64059e+11,1.48463e+11,0,1.42922e+12,1.11125e+11,0,2.87139e+12,7.81306e+10,0,4.49462e+12,6.23952e+10,0
1.15776e+07,1.66785e+07,2.91703e+06,0,-4.81165e+10,-3.04002e+10,0,-8.68907e+10,-6.61598e+10,0,-1.02697e+11,1.07515e+11,0,7.53433e+10,2.13339e+11,0,7.63842e+11,1.49565e+11,0,1.42915e+12,1.11959e+11,0,2.87137e+12,7.87179e+10,0,4.49462e+12,6.28643e+10,0
1.1664e+07,1.69087e+07,2.96611e+06,0,-4.59069e+10,-3.39275e+10,0,-8.50677e+10,-6.85394e+10,0,-1.04563e+11,1.05722e+11,0,7.33608e+10,2.14016e+11,0,7.63623e+11,1.50667e+11,0,1.42909e+12,1.12793e+11,0,2.87136e+12,7.93052e+10,0,4.49461e+12,6.33334e+10,0
1.17504e+07,1.71404e+07,3.01546e+06,0,-4.3453e+10,-3.72744e+10,0,-8.31801e+10,-7.0867e+10,0,-1.06399e+11,1.03896e+11,0,7.13719e+10,2.14674e+11,0,7.63402e+11,1.51769e+11,0,1.42902e+12,1.13626e+11,0,2.87134e+12,7.98925e+10,0,4.4946e+12,6.38025e+10,0
1.18368e+07,1.73734e+07,3.06505e+06,0,-4.07698e+10,-4.04247e+10,0,-8.12294e+10,-7.31408e+10,0,-1.08202e+11,1.0204e+11,0,6.9377e+10,2.15314e+11,0,7.6318e+11,1.5287e+11,0,1.42896e+12,1.1446e+11,0,2.87133e+12,8.04798e+10,0,4.4946e+12,6.42716e+10,0
1.19232e+07,1.76078e+07,3.11489e+06,0,-3.78734e+10,-4.33636e+10,0,-7.92172e+10,-7.53591e+10,0,-1.09972e+11,1.00153e+11,0,6.73762e+10,2.15936e+11,0,7.62956e+11,1.53971e+11,0,1.42889e+12,1.15294e+11,0,2.87131e+12,8.1067e+10,0,4.49459e+12,6.47407e+10,0
1.20096e+07,1.78437e+07,3.16497e+06,0,-3.47804e+10,-4.60776e+10,0,-7.71449e+10,-7.75204e+10,0,-1.1171e+11,9.82359e+10,0,6.53696e+10,2.16539e+11,0,7.6273e+11,1.55071e+11,0,1.42882e+12,1.16128e+11,0,2.87129e+12,8.16543e+10,0,4.49458e+12,6.52098e+10,0
1.2096e+07,1.80809e+07,3.21528e+06,0,-3.15085e+10,-4.85546e+10,0,-7.50142e+10,-7.9623e+10,0,-1.13414e+11,9.62892e+10,0,6.33574e+10,2.17124e+11,0,7.62503e+11,1.56172e+11,0,1.42875e+12,1.16961e+11,0,2.87128e+12,8.22416e+10,0,4.49458e+12,6.56789e+10,0
1.21824e+07,1.83195e+07,3.26582e+06,0,-2.80757e+10,-5.07838e+10,0,-7.28268e+10,-8.16654e+10,0,-1.15083e+11,9.43135e+10,0,6.13397e+10,2.1769e+11,0,7.62274e+11,1.57272e+11,0,1.42869e+12,1.17795e+11,0,2.87126e+12,8.28289e+10,0,4.49457e+12,6.61481e+10,0
1.22688e+07,1.85596e+07,3.31659e+06,0,-2.45006e+10,-5.27557e+10,0,-7.05843e+10,-8.36461e+10,0,-1.16719e+11,9.23095e+10,0,5.93169e+10,2.18237e+11,0,7.62044e+11,1.58371e+11,0,1.42862e+12,1.18628e+11,0,2.87124e+12,8.34162e+10,0,4.49456e+12,6.66172e+10,0
1.23552e+07,1.88011e+07,3.36757e+06,0,-2.08022e+10,-5.44622e+10,0,-6.82885e+10,-8.55636e+10,0,-1.18319e+11,9.02778e+10,0,5.72889e+10,2.18766e+11,0,7.61812e+11,1.59471e+11,0,1.42855e+12,1.19462e+11,0,2.87122e+12,8.40034e+10,0,4.49455e+12,6.70863e+10,0
1.24416e+07,1.9044e+07,3.41877e+06,0,-1.69997e+10,-5.58967e+10,0,-6.59412e+10,-8.74165e+10,0,-1.19883e+11,8.82189e+10,0,5.52561e+10,2.19276e+11,0,7.61578e+11,1.6057e+11,0,1.42848e+12,1.20295e+11,0,2.87121e+12,8.45907e+10,0,4.49455e+12,6.75554e+10,0
1.2528e+07,1.92883e+07,3.47019e+06,0,-1.31128e+10,-5.70538e+10,0,-6.35441e+10,-8.92036e+10,0,-1.21412e+11,8.61336e+10,0,5.32185e+10,2.19767e+11,0,7.61343e+11,1.61669e+11,0,1.42841e+12,1.21129e+11,0,2.87119e+12,8.5178e+10,0,4.49454e+12,6.80244e+10,0
1.26144e+07,1.9534e+07,3.52181e+06,0,-9.1611e+09,-5.79292e+10,0,-6.10991e+10,-9.09234e+10,0,-1.22904e+11,8.40224e+10,0,5.11763e+10,2.2024e+11,0,7.61106e+11,1.62767e+11,0,1.42834e+12,1.21962e+11,0,2.87117e+12,8.57652e+10,0,4.49453e+12,6.84935e+10,0
1.27008e+07,1.97812e+07,3.57363e+06,0,-5.16433e+09,-5.85204e+10,0,-5.86081e+10,-9.25747e+10,0,-1.24359e+11,8.1886e+10,0,4.91298e+10,2.20693e+11,0,7.60868e+11,1.63865e+11,0,1.42827e+12,1.22795e+11,0,2.87115e+12,8.63525e+10,0,4.49453e+12,6.89626e+10,0
1.27872e+07,2.00299e+07,3.62566e+06,0,-1.14225e+09,-5.88258e+10,0,-5.6073e+10,-9.41564e+10,0,-1.25777e+11,7.9725e+10,0,4.70791e+10,2.21128e+11,0,7.60628e+11,1.64962e+11,0,1.42819e+12,1.23629e+11,0,2.87114e+12,8.69397e+10,0,4.49452e+12,6.94317e+10,0
1.28736e+07,2.028e+07,3.67789e+06,0,2.88549e+09,-5.88452e+10,0,-5.34957e+10,-9.56672e+10,0,-1.27157e+11,7.75401e+10,0,4.50243e+10,2.21544e+11,0,7.60386e+11,1.6606e+11,0,1.42812e+12,1.24462e+11,0,2.87112e+12,8.7527e+10,0,4.49451e+12,6.99008e+10,0
1.296e+07,2.05315e+07,3.73032e+06,0,6.89936e+09,-5.85797e+10,0,-5.08781e+10,-9.71061e+10,0,-1.28499e+11,7.5332e+10,0,4.29657e+10,2.2194e+11,0,7.60143e+11,1.67157e+11,0,1.42805e+12,1.25295e+11,0,2.8711e+12,8.81142e+10,0,4.4945e+12,7.03699e+10,0
1.30464e+07,2.07846e+07,3.78294e+06,0,1.088e+10,-5.80315e+10,0,-4.82223e+10,-9.8472e+10,0,-1.29803e+11,7.31014e+10,0,4.09034e+10,2.22318e+11,0,7.59899e+11,1.68253e+11,0,1.42798e+12,1.26128e+11,0,2.87108e+12,8.87015e+10,0,4.4945e+12,7.0839e+10,0
1.31328e+07,2.10391e+07,3.83575e+06,0,1.48085e+10,-5.7204e+10,0,-4.55303e+10,-9.9764e+10,0,-1.31068e+11,7.08488e+10,0,3.88376e+10,2.22677e+11,0,7.59652e+11,1.6935e+11,0,1.4279e+12,1.26962e+11,0,2.87106e+12,8.92887e+10,0,4.49449e+12,7.13081e+10,0
1.32192e+07,2.1295e+07,3.88876e+06,0,1.86659e+10,-5.61019e+10,0,-4.2804e+10,-1.00981e+11,0,-1.32293e+11,6.8575e+10,0,3.67685e+10,2.23016e+11,0,7.59404e+11,1.70445e+11,0,1.42783e+12,1.27795e+11,0,2.87105e+12,8.9876e+10,0,4.49448e+12,7.17772e+10,0
1.33056e+07,2.15525e+07,3.94196e+06,0,2.2434e+10,-5.47309e+10,0,-4.00457e+10,-1.02122e+11,0,-1.33479e+11,6.62808e+10,0,3.46963e+10,2.23337e+11,0,7.59155e+11,1.71541e+11,0,1.42776e+12,1.28628e+11,0,2.87103e+12,9.04632e+10,0,4.49447e+12,7.22463e+10,0
1.3392e+07,2.18115e+07,3.99535e+06,0,2.60948e+10,-5.3098e+10,0,-3.72573e+10,-1.03187e+11,0,-1.34625e+11,6.39666e+10,0,3.2621e+10,2.23638e+11,0,7.58904e+11,1.72636e+11,0,1.42768e+12,1.29461e+11,0,2.87101e+12,9.10504e+10,0,4.49447e+12,7.27154e+10,0
1.34784e+07,2.20719e+07,4.04894e+06,0,2.96309e+10,-5.1211e+10,0,-3.44409e+10,-1.04174e+11,0,-1.3573e+11,6.16334e+10,0,3.0543e+10,2.2392e+11,0,7.58651e+11,1.73731e+11,0,1.4276e+12,1.30294e+11,0,2.87099e+12,9.16376e+10,0,4.49446e+12,7.31845e+10,0
1.35648e+07,2.23339e+07,4.10271e+06,0,3.30254e+10,-4.9079e+10,0,-3.15987e+10,-1.05084e+11,0,-1.36796e+11,5.92818e+10,0,2.84623e+10,2.24183e+11,0,7.58397e+11,1.74825e+11,0,1.42753e+12,1.31127e+11,0,2.87097e+12,9.22249e+10,0,4.49445e+12,7.36536e+10,0
1.36512e+07,2.25974e+07,4.15668e+06,0,3.62619e+10,-4.67122e+10,0,-2.87328e+10,-1.05914e+11,0,-1.3782e+11,5.69124e+10,0,2.63792e+10,2.24426e+11,0,7.58141e+11,1.75919e+11,0,1.42745e+12,1.31959e+11,0,2.87095e+12,9.28121e+10,0,4.49444e+12,7.41227e+10,0
1.37376e+07,2.28623e+07,4.21083e+06,0,3.93247e+10,-4.41214e+10,0,-2.58453e+10,-1.06665e+11,0,-1.38803e+11,5.45261e+10,0,2.42939e+10,2.2465e+11,0,7.57883e+11,1.77013e+11,0,1.42738e+12,1.32792e+11,0,2.87093e+12,9.33993e+10,0,4.49444e+12,7.45918e+10,0
1.3824e+07,2.31289e+07,4.26518e+06,0,4.21989e+10,-4.13189e+10,0,-2.29385e+10,-1.07336e+11,0,-1.39745e+11,5.21234e+10,0,2.22064e+10,2.24855e+11,0,7.57624e+11,1.78106e+11,0,1.4273e+12,1.33625e+11,0,2.87091e+12,9.39865e+10,0,4.49443e+12,7.50608e+10,0
1.39104e+07,2.33969e+07,4.31972e+06,0,4.48702e+10,-3.83176e+10,0,-2.00145e+10,-1.07927e+11,0,-1.40644e+11,4.97053e+10,0,2.01171e+10,2.25041e+11,0,7.57363e+11,1.79199e+11,0,1.42722e+12,1.34458e+11,0,2.87089e+12,9.45737e+10,0,4.49442e+12,7.55299e+10,0
1.39968e+07,2.36665e+07,4.37446e+06,0,4.73252e+10,-3.51313e+10,0,-1.70754e+10,-1.08437e+11,0,-1.41502e+11,4.72723e+10,0,1.8026e+10,2.25208e+11,0,7.57101e+11,1.80292e+11,0,1.42714e+12,1.35291e+11,0,2.87087e+12,9.51609e+10,0,4.49441e+12,7.5999e+10,0
